Transaction Date,Transaction Month,Transaction Year,Time,UPI Number,UPI ID,Transaction Amount,Zip Code,Fraud
18,1,2020,11,5669375469,5.04285E+15,5945.119601,22432,0
21,11,2020,11,1612137589,2.67214E+15,4495.272619,79743,0
28,3,2022,21,9737362132,9.39788E+15,4112.412275,65410,0
22,10,2022,21,4168809960,9.0135E+15,6744.92579,44750,0
4,7,2022,23,1089409682,6.05253E+15,3480.195475,61987,1
21,8,2023,19,5806564232,9.21994E+15,10012.53494,32329,0
8,8,2023,15,9158458911,9.56723E+15,5874.975232,96351,1
29,4,2022,16,2856929812,3.35702E+15,2894.741657,39417,0
9,1,2021,23,8827510524,4.97919E+15,3708.393005,16923,0
30,7,2023,9,4731743253,8.56775E+15,5078.897822,94458,0
9,8,2020,2,6038997752,8.39185E+15,6033.935838,23672,0
29,2,2023,7,6957794515,3.61264E+15,11536.1284,21330,0
11,4,2023,5,1133348888,9.11977E+15,9164.470751,46171,1
7,10,2023,19,5108582130,2.6441E+15,6443.324311,85124,0
17,10,2020,19,9531725653,7.84128E+15,2475.072644,97561,1
6,8,2020,5,8497572762,8.13852E+15,7948.253721,37666,0
24,1,2023,1,1886075429,3.36425E+15,1,23684,0
24,2,2023,21,3369092913,6.71948E+15,4162.697935,54451,0
3,8,2021,18,2601977617,9.95307E+15,1,75553,1
28,1,2022,3,9152077048,7.11556E+15,3567.239262,49790,0
7,2,2022,19,2274869111,2.34634E+15,2896.628458,40930,0
21,11,2020,8,9486687633,1.51792E+15,8999.892602,67816,0
29,9,2023,10,7566987793,8.21099E+15,12911.33173,95367,0
16,3,2021,7,5932849607,2.25077E+15,3927.445605,55249,0
17,5,2021,20,9898447953,9.39414E+15,3063.077152,37831,0
28,3,2023,10,3583658963,5.91499E+15,2735.57277,66054,0
14,1,2021,22,7917107465,8.83247E+15,3980.629416,19505,0
15,11,2023,6,9894742252,2.60698E+15,8268.027892,51331,0
23,7,2021,12,8830126793,4.25217E+15,3780.519903,55874,0
31,8,2022,1,9722796851,2.39665E+15,5045.551311,79620,0
29,1,2022,11,4394767031,2.55072E+15,2450.063031,51935,0
5,6,2021,3,6649449976,6.81159E+15,4975.212525,84484,1
27,4,2023,7,8972391598,6.9322E+15,2572.67204,89756,0
1,4,2022,16,7741782683,4.06996E+15,3819.683545,74221,0
18,11,2023,10,9159733538,8.4264E+15,1578.32349,38570,0
6,9,2023,20,6176854479,3.68823E+15,3785.876059,79182,0
10,7,2023,4,1997486081,6.99035E+15,7431.749647,14386,0
16,8,2023,8,2672962177,8.6021E+15,7451.753852,35927,0
14,5,2022,17,8279465558,4.14726E+15,1596.95441,88693,0
15,10,2020,14,8958095604,4.96442E+15,4476.029135,64678,0
10,1,2023,2,2003247181,8.03971E+15,3589.0254,86781,0
25,3,2021,1,7837628219,7.88797E+15,6384.747696,16179,0
8,10,2023,9,7013973418,7.51036E+15,7331.048941,62815,0
31,5,2021,18,1670231331,1.42467E+15,6874.541819,38048,0
2,3,2023,6,1311859302,7.58876E+15,2513.399375,58643,0
3,2,2020,6,5674801045,1.50831E+15,3158.531812,17814,1
14,11,2022,23,8799252128,2.18406E+15,3928.882471,36323,0
1,9,2020,21,3263092247,8.38969E+15,4969.839382,19482,0
6,2,2021,14,6777082506,7.57087E+15,6543.137135,89447,0
26,8,2023,2,5421475411,7.44957E+15,5556.047293,57912,0
20,2,2022,16,9827703570,4.67972E+15,6346.301688,46167,0
12,5,2023,21,6724512336,1.37094E+15,6340.511163,16153,0
13,1,2023,22,5880214364,1.40753E+15,5161.993817,67824,0
21,7,2022,20,5840862323,3.00721E+15,7070.732522,91620,0
28,7,2022,20,2624714195,7.68157E+15,3927.98919,94871,1
8,7,2023,13,7442923498,7.5837E+15,6655.111892,17820,0
13,5,2020,14,2794024825,7.97356E+15,102.5029684,28675,0
26,9,2022,6,7580194378,5.69832E+15,2826.141145,91279,0
11,7,2021,0,2078425837,2.95304E+15,9306.689032,89417,0
3,1,2021,5,2198317130,3.15204E+15,5008.195231,13357,0
11,7,2021,15,7748181473,4.96081E+15,6257.559139,77757,0
2,1,2020,15,4794991949,9.81636E+15,2760.753955,54260,0
22,4,2023,13,7908185228,7.75713E+15,12003.62183,46082,0
8,7,2023,18,1814512259,6.46477E+15,9004.731322,53633,0
10,12,2020,14,7466580549,4.67629E+15,3501.469776,51232,0
20,3,2022,7,4981599589,1.76376E+15,7590.528098,94882,0
18,10,2021,21,8985537709,2.08196E+15,6642.47956,17004,0
20,9,2023,23,4449321466,3.31393E+15,6897.906618,31378,0
5,4,2021,17,8137717191,5.94827E+15,3695.686728,33166,0
5,4,2020,0,5736780044,8.37464E+15,7743.677008,55029,0
24,5,2023,5,1153072844,7.05903E+15,699.4903932,89109,0
24,8,2023,19,5530691606,4.87115E+15,1,37335,0
27,2,2023,21,7681308852,1.91634E+15,5307.974692,99136,1
19,1,2021,3,1853406045,2.52239E+15,3305.857995,21178,0
27,9,2023,10,7944173571,6.3127E+15,6385.320762,63222,0
16,8,2020,19,4409860081,1.62692E+15,1,58026,0
27,2,2022,20,2506367234,6.62537E+15,5627.411095,71119,0
30,9,2023,5,7896563494,1.6549E+15,5637.302074,86811,0
1,8,2021,22,4107297468,2.78395E+15,6457.649784,31947,0
18,10,2022,0,1156535625,5.7595E+15,3203.879957,37533,0
11,11,2023,3,1018185475,9.3083E+15,8501.851423,26551,0
22,1,2023,19,7759279492,7.66179E+15,2654.603421,58373,0
29,12,2020,13,7903645467,6.51441E+15,9609.967494,94104,0
10,11,2020,13,8716875771,1.91119E+15,5279.12664,74750,0
22,6,2022,13,2445682182,2.67766E+15,6691.628417,80821,0
31,7,2020,18,5019210144,4.65793E+15,9525.137648,64406,0
4,9,2022,19,1325998512,1.0654E+15,2484.042299,38311,0
28,10,2023,4,3095626989,3.84591E+15,6584.231219,88859,0
14,8,2021,8,6918307154,3.5317E+15,1,46608,0
20,2,2021,12,4329675214,2.14498E+15,1,24876,0
23,3,2020,9,5987373039,3.82388E+15,1277.159938,55637,0
2,1,2020,17,2975081612,6.19691E+15,5795.661382,26529,0
15,10,2020,0,6294381902,1.96111E+15,5999.229685,23467,0
26,9,2023,18,2660540763,1.22285E+15,7874.764875,19339,0
8,4,2022,9,7889914073,9.94345E+15,3958.462663,24606,0
23,12,2023,22,5929805968,2.90387E+15,6762.349582,23494,1
27,2,2023,18,9499970969,7.99184E+15,2440.863597,30840,0
10,5,2022,16,1099878758,9.21827E+15,2124.185464,85522,0
24,7,2020,9,8446129025,5.54221E+15,1703.113815,77690,0
7,1,2023,22,4339441970,1.85449E+15,7657.495069,36025,0
13,4,2020,15,8765139666,7.49017E+15,5411.432483,27526,0
28,6,2022,7,1183832105,6.07028E+15,8094.386575,20448,0
23,2,2022,1,7798450697,2.99223E+15,1,49784,0
27,8,2023,0,2188584590,2.02881E+15,1899.692429,58981,0
6,5,2022,18,4355662190,4.91111E+15,2337.573528,43367,1
29,10,2020,8,3702928130,5.5149E+15,3149.203701,49841,0
28,1,2023,21,3986854508,3.63662E+15,3021.655209,45389,0
13,4,2022,20,5032247783,4.04923E+15,7188.568775,19898,0
9,8,2021,21,5923656465,6.19106E+15,3651.73347,99875,0
12,1,2022,5,9831742315,2.66584E+15,4913.897757,57650,0
14,5,2023,17,2823420410,6.19052E+15,4159.873269,78532,0
10,7,2022,12,5722743201,3.799E+15,2321.739482,19515,0
19,12,2020,20,1577466929,7.5336E+15,1,78374,0
25,3,2022,11,8437346943,8.36052E+15,5577.979587,78961,0
3,9,2020,19,2210724627,3.28839E+15,6498.416746,11433,1
4,6,2022,7,9776226415,4.76734E+15,3383.911946,59804,0
20,5,2022,21,4311368735,5.60239E+15,7114.381304,20107,0
25,8,2023,20,2144211950,3.00178E+15,8588.705426,36927,0
9,3,2023,2,6143771267,4.51461E+15,3512.16568,68447,0
16,2,2023,15,3890115275,3.66512E+15,8429.674837,82063,0
1,8,2021,10,7470363957,5.7266E+15,2821.570708,37725,0
7,11,2023,17,4920003214,5.32707E+15,4973.800779,14603,0
14,1,2023,16,5588106458,7.59383E+15,7250.911633,74250,0
25,10,2021,11,8079409437,1.86064E+15,7104.848087,85228,0
6,3,2021,0,1291284726,1.38009E+15,4459.924342,90371,0
1,11,2023,23,5486217772,4.19023E+15,4583.845373,84922,0
15,1,2021,17,6113600789,2.26675E+15,5497.244531,47738,0
4,11,2022,3,5768490872,6.91395E+15,6965.170101,45443,0
26,2,2023,6,7806970126,3.51074E+15,8174.981302,22216,0
1,7,2021,15,2797759958,6.75953E+15,1681.57261,54438,0
23,6,2021,0,9245224941,9.91253E+15,6310.797792,82145,0
8,7,2021,17,6425394852,7.61053E+15,8225.269827,35849,0
4,9,2021,13,4560278920,2.73798E+15,5110.386131,54370,0
14,10,2020,12,3660073880,4.78025E+15,5697.155555,19939,0
14,1,2020,21,6633096852,2.3818E+15,4441.041548,95828,0
8,11,2021,22,9592815418,2.1146E+15,1,82391,0
26,12,2023,15,2955749761,3.01343E+15,1680.429399,25205,0
19,4,2021,11,8530973915,8.74397E+15,8906.225306,43560,0
12,12,2022,23,1118841040,9.60713E+15,4529.607203,16035,0
13,5,2020,0,1407685143,1.24361E+15,9523.014956,27075,0
12,11,2022,10,4416951093,4.58563E+15,4394.035227,64527,0
8,1,2021,20,7271652722,4.41941E+15,8415.94622,44717,0
7,12,2022,15,9220336715,3.31872E+15,644.400627,96316,0
31,3,2023,20,8667328519,8.60922E+15,1083.922353,48327,0
4,12,2021,8,5944900498,2.76341E+15,5756.607939,86709,0
5,8,2021,6,7089445856,3.59337E+15,6740.668346,28300,0
18,7,2021,18,4865435846,9.63939E+15,1531.951135,83840,0
2,7,2022,13,4485912413,8.77476E+15,9092.051438,32814,0
23,2,2020,1,8703544595,6.77387E+15,6294.50393,91382,0
13,2,2021,0,2756344290,1.5767E+15,4517.558339,19145,0
2,1,2020,16,2762768743,7.82456E+15,3065.872594,84777,0
5,10,2020,9,6626101349,6.0054E+15,7633.553047,94276,0
18,9,2023,19,5785395138,7.77836E+15,6534.397551,42942,0
19,1,2022,19,3436426753,9.37916E+15,1,94183,0
8,2,2021,23,7970906899,8.63191E+15,1026.709675,15392,1
17,12,2021,20,3443031285,3.70752E+15,3504.457758,32026,0
4,4,2020,22,1358803011,3.86797E+15,2133.6897,86555,0
11,7,2022,21,7011275088,8.31846E+15,5879.46954,36383,0
26,7,2022,4,5305153691,5.96699E+15,2522.161345,46161,1
13,2,2020,0,6425421575,7.82273E+15,10097.92611,22796,0
26,8,2023,21,1542645190,2.22114E+15,5578.498574,48257,0
13,8,2020,9,8954399276,6.2865E+15,2719.570427,14328,0
1,3,2022,5,5312062179,6.92838E+15,2393.367039,70949,0
3,9,2023,3,5525067872,3.59588E+15,7286.383468,48416,0
4,12,2023,8,6120460838,1.80333E+15,7430.655089,60817,0
28,4,2021,10,7590018506,3.36372E+15,5965.585157,99834,0
12,4,2020,5,3597665055,9.47135E+15,7089.312051,65240,0
17,9,2021,6,7238915707,8.72531E+15,10251.33344,48002,0
11,4,2022,2,2136217715,4.10466E+15,6741.37987,77968,0
10,9,2022,19,4896038586,4.96832E+15,7818.649678,29531,0
12,10,2021,15,1074826003,1.96225E+15,7893.817558,39831,0
7,9,2021,3,1887879392,7.20699E+15,6584.122227,13162,0
27,4,2021,5,5651727460,4.59251E+15,10224.43919,78073,1
22,2,2021,6,4867281516,1.75011E+15,5515.73438,30795,1
18,5,2020,20,9346574398,8.19414E+15,3793.153424,53826,0
26,3,2022,2,8661362549,8.53129E+15,7797.133617,43135,0
17,12,2023,20,9558429263,7.4273E+15,3468.598693,34885,0
21,5,2023,16,7791559342,9.78343E+15,3672.825943,97877,1
15,4,2023,14,3134286878,8.94824E+15,3134.230323,19061,0
5,5,2021,22,5737562323,7.65173E+15,7320.864461,21171,0
23,12,2022,19,7601407908,4.30568E+15,8158.727881,53380,0
18,5,2022,1,2912561143,5.62895E+15,1689.981248,47734,0
9,7,2023,0,8766661457,9.80638E+15,7617.757576,54918,0
2,1,2023,0,8862300888,9.01461E+15,4063.366437,24863,0
9,2,2022,16,8909384066,5.51895E+15,7774.773956,23413,1
26,4,2022,6,4006057442,9.80681E+15,2333.306859,93454,0
31,12,2022,2,5520934461,7.74073E+15,7231.669726,55391,0
24,4,2020,8,3720531909,7.2712E+15,8189.35235,85434,0
13,8,2022,10,1531246244,7.16688E+15,4620.104621,25652,1
10,4,2023,4,5355656808,7.54309E+15,793.7700199,81661,0
10,4,2021,10,9211602337,5.06965E+15,6794.916045,51850,0
26,3,2023,9,6894146813,9.10865E+15,5398.350047,73785,0
6,7,2022,13,8986043774,3.54769E+15,1,78620,0
20,12,2020,7,1057184225,3.44345E+15,6843.276685,83767,0
7,5,2023,10,6669137180,1.95903E+15,8133.930498,79992,0
23,12,2023,17,7886541380,5.78383E+15,13387.05631,88555,0
1,3,2022,10,1272886214,4.04209E+15,1851.699393,84360,0
19,1,2023,23,6663806348,1.79849E+15,9415.934087,45245,0
5,8,2020,15,1278073713,2.90587E+15,5559.121247,56574,0
26,11,2023,16,6905652649,9.56626E+15,2964.844113,58191,0
17,7,2020,4,9515005783,8.72247E+15,8181.075786,33146,0
9,6,2020,14,4527059629,1.03332E+15,1,72909,0
15,4,2020,23,5520311907,7.25473E+15,8164.303915,54411,0
19,1,2023,15,5100655706,5.46179E+15,9102.395082,77930,0
10,5,2020,2,2605383580,2.05381E+15,7553.913797,59151,0
16,4,2021,8,9508909763,7.86637E+15,3614.627856,45587,0
18,7,2022,6,9621311370,9.75647E+15,1,34009,0
21,6,2023,11,8461137468,3.34448E+15,5378.46674,80761,0
6,2,2021,17,6531412638,8.71542E+15,5463.089832,10284,0
13,1,2021,5,7820806401,2.35914E+15,6810.343374,67832,0
26,3,2020,15,3626037245,1.45397E+15,7352.05678,68069,0
12,7,2023,12,3850921461,5.79777E+15,3097.694239,49570,0
7,12,2023,4,5896402892,3.32918E+15,4829.892562,83630,0
1,7,2023,20,6003222536,6.42679E+15,4908.693148,88006,0
21,4,2021,21,8588566574,8.94562E+15,1,46521,0
25,3,2021,17,5688520884,3.07942E+15,5385.036963,46119,0
11,11,2023,21,8691143178,7.78229E+15,2769.788387,32984,0
9,6,2023,6,8179243776,1.53295E+15,2509.178637,39985,1
14,2,2023,22,4689206740,3.74205E+15,8244.929263,48798,0
10,6,2020,16,8349632070,2.38479E+15,7721.684247,14354,1
12,11,2023,14,3015048995,8.87913E+15,1230.54897,16515,1
26,9,2020,19,7532021237,8.87405E+15,1691.291414,90431,0
20,3,2020,1,2460955561,1.20447E+15,7979.238385,50294,0
20,7,2021,14,7686555565,7.78987E+15,4275.753255,80231,0
15,2,2022,21,1806898724,2.85138E+15,1200.242617,14908,0
14,2,2021,17,2627525065,8.5845E+15,1513.644718,73636,0
13,6,2020,4,1752661216,6.19323E+15,787.9324202,52257,0
10,12,2022,13,2459966973,5.63443E+15,10019.45872,12599,0
4,3,2023,14,3213957697,5.45569E+15,5820.152229,24905,1
16,11,2022,12,9716859657,6.30392E+15,9443.417819,77245,1
18,1,2023,7,4797760919,4.11425E+15,4647.876081,21824,0
25,11,2022,11,8434363110,4.6736E+15,7234.061381,22515,0
31,9,2023,1,8846005928,7.60248E+15,3717.07526,10612,0
24,5,2021,14,6443851252,9.93531E+15,8899.867478,13156,0
24,7,2022,16,5994361080,4.45684E+15,3615.632595,66883,0
15,2,2020,20,9952834145,4.16791E+15,5175.989179,66832,0
29,4,2023,19,1047494994,8.98252E+15,4187.919117,21828,0
5,8,2023,2,5541841643,5.94044E+15,2187.281988,72918,0
2,6,2022,4,2829526760,9.14099E+15,7392.252116,61608,0
22,3,2021,6,1425180222,9.58376E+15,4334.669072,73320,0
4,3,2023,13,3505312234,1.24251E+15,7385.568929,10072,0
25,9,2022,17,9905662154,8.87807E+15,7056.958564,38652,0
20,11,2020,21,4017858595,4.82116E+15,1870.704066,40425,0
27,4,2022,4,5168318847,3.1303E+15,7419.676407,80395,0
6,3,2021,7,3738697063,4.93013E+15,3837.245893,94107,0
26,11,2020,4,3129592422,1.79017E+15,7840.30308,60808,1
5,1,2020,13,8304562175,9.34966E+15,7214.086034,27258,0
5,9,2022,2,6595065933,2.57471E+15,1,58376,0
10,9,2022,8,4281081968,1.34568E+15,1082.480471,84643,1
20,9,2021,22,8015233899,8.48989E+15,5025.754596,67678,0
30,2,2021,20,3408168433,2.26495E+15,2145.547818,69453,0
22,4,2023,16,5514269880,4.56968E+15,4707.486664,55787,0
23,10,2023,21,2427592022,2.52677E+15,8870.503252,56779,0
8,2,2020,3,1378488628,8.10576E+15,3987.20758,81690,0
17,2,2021,5,5904973219,4.05786E+15,3478.78017,13369,0
16,12,2020,6,7011780092,9.07835E+15,894.6850169,43565,0
2,11,2020,12,6263954132,9.55642E+15,3279.674428,35781,0
8,11,2020,22,4182918033,8.56791E+15,7968.32792,60967,0
19,2,2022,19,9830113969,4.46927E+15,421.3944327,98696,0
21,4,2020,15,8918554707,6.43694E+15,5328.394255,34173,0
28,8,2020,9,1439039234,5.8826E+15,2656.900745,16314,0
5,6,2022,11,2797313784,6.53432E+15,5517.453213,68128,1
26,5,2021,5,1151643925,8.98618E+15,198.06679,19330,0
27,9,2021,20,7585939631,9.91599E+15,4352.562653,98210,0
22,12,2023,22,5682455200,9.8073E+15,24.10085581,14939,0
19,4,2021,9,3622545600,8.40871E+15,1254.074499,35819,0
24,4,2022,7,2755543733,9.46388E+15,3643.322759,57198,0
23,3,2021,0,9105372215,8.5061E+15,5923.933119,42747,0
24,1,2022,8,3204023018,7.85384E+15,1912.23601,98051,0
20,7,2021,17,8338994937,7.06596E+15,7337.355895,54278,0
4,10,2023,23,1590051352,3.68242E+15,7920.156039,17190,0
24,1,2020,13,5125212084,8.93101E+15,4249.731527,96152,0
11,9,2020,3,4013197144,4.56729E+15,6987.117749,57570,0
4,9,2020,18,6066749395,6.43967E+15,9941.583637,20580,0
5,4,2021,20,2338038128,7.94949E+15,7872.382933,20540,0
31,11,2020,3,1251902902,8.20601E+15,4417.393832,26823,0
6,7,2023,22,5282941346,5.59128E+15,5125.435598,15890,0
15,10,2022,9,6009216878,5.81643E+15,5741.549872,66772,1
2,3,2020,8,3718852511,2.02334E+15,4104.368224,76159,0
17,7,2023,15,3956301085,1.73978E+15,11027.09651,87367,0
21,6,2021,15,7333954927,9.88293E+15,1662.151617,88749,0
1,2,2020,3,9651248202,3.70812E+15,7572.050778,73360,0
5,2,2023,14,2737799156,2.69514E+15,2107.29021,58701,0
5,3,2022,7,9957767758,3.28668E+15,11426.04241,70652,1
18,9,2020,6,9856305744,3.27584E+15,2902.44901,96616,0
8,4,2021,3,2141316225,5.04325E+15,981.9001175,28894,0
13,7,2022,6,4100282885,8.70708E+15,3910.546246,12407,0
15,7,2020,10,5287994286,7.92744E+15,9188.737134,63679,0
14,11,2023,19,8805829345,2.50409E+15,4937.543513,43753,0
12,3,2020,4,1178406994,8.565E+15,5736.05813,12463,0
9,10,2022,11,3838913716,2.52741E+15,8703.337691,97126,0
24,3,2022,16,3958232032,3.36057E+15,3762.477064,63349,0
2,10,2023,21,9051306156,8.12458E+15,7328.651975,17560,0
15,10,2022,3,3562531357,4.09546E+15,6685.536986,36331,1
6,11,2020,20,7738489368,4.48669E+15,5598.960379,36698,0
21,9,2020,8,4182621615,5.34867E+15,3687.810161,61466,0
7,11,2022,10,3120283932,5.29591E+15,1,75325,0
4,5,2021,4,9083806199,6.36787E+15,3109.913119,96828,0
28,9,2020,15,5849061848,5.21668E+15,8296.845174,12151,0
27,8,2021,7,7706207574,2.35912E+15,1,42915,0
1,2,2023,20,1065971307,8.08916E+15,6164.087519,15553,0
14,3,2021,4,3555447073,1.50063E+15,3936.311799,68203,0
3,6,2021,17,2601734374,1.06902E+15,5459.003549,53245,0
5,3,2022,20,6305826778,7.8939E+15,2938.85715,55681,0
11,8,2021,2,1817943155,9.44942E+15,8240.458098,28831,0
14,4,2022,22,9376455306,6.8752E+15,4193.509297,43526,0
23,4,2022,12,2815784493,6.85287E+15,4937.79992,33427,1
4,12,2023,7,1123875514,7.73413E+15,7250.441527,83772,1
9,6,2023,13,5963567379,1.85455E+15,1930.406004,55441,0
15,7,2021,22,5992647676,4.89258E+15,4849.596212,48717,0
22,2,2022,14,7986448727,4.85081E+15,3068.333751,81155,0
8,11,2020,3,2353611929,3.59452E+15,4078.759405,75147,0
3,12,2021,18,8455463813,2.36916E+15,5347.279055,26627,1
21,4,2023,2,2823580664,5.061E+15,6839.432312,64459,0
31,10,2020,2,3231114697,4.57115E+15,5528.53996,87072,0
23,5,2023,10,9226364156,3.68849E+15,1263.686368,40327,0
27,3,2021,10,9928966678,5.54905E+15,1902.416889,70021,0
31,3,2023,17,3983344974,6.23153E+15,9002.379824,97272,0
8,10,2020,19,3033200703,7.13149E+15,3838.023925,41337,0
24,8,2023,7,2786281001,6.61862E+15,4869.164731,94161,0
1,3,2022,5,5641263512,7.93372E+15,2124.804398,33078,0
21,10,2021,10,8806855798,6.88744E+15,4588.32291,50999,0
6,3,2023,8,8061985196,5.74932E+15,6093.782023,10736,0
22,1,2022,16,3402505739,1.29631E+15,7428.28098,47342,0
4,1,2022,14,6358711009,2.78156E+15,4268.671603,95800,0
21,8,2022,6,1741259151,4.60518E+15,6267.247812,15344,0
30,10,2021,7,5781284098,4.37707E+15,5149.15769,63371,1
27,2,2021,1,7341147807,4.36421E+15,864.4077724,52597,0
3,10,2023,18,5811015237,2.08025E+15,11996.96842,91586,0
16,11,2022,0,2779843400,9.92079E+15,1950.340912,67443,0
24,9,2021,13,5627604221,5.64357E+15,5076.481524,63674,0
4,8,2022,14,2327178891,1.04363E+15,711.7379142,31916,0
5,8,2022,3,4363160609,2.4247E+15,4531.317517,23627,0
21,11,2021,10,8600938208,8.31767E+15,2027.446213,24625,1
28,3,2021,21,7347023051,3.09991E+15,8297.069297,86749,0
20,7,2020,18,4353667825,2.5549E+15,6323.167607,34542,0
18,10,2021,6,6548043261,9.54856E+15,6065.296214,45263,0
25,7,2023,5,8374219073,6.22774E+15,4474.93898,11971,0
22,10,2020,20,2602425545,3.44568E+15,2704.440893,13640,0
19,5,2023,20,7746976513,1.38389E+15,988.2459934,40604,1
15,5,2023,21,3551281623,1.01891E+15,4829.678487,76096,1
3,11,2022,0,5432208178,5.75125E+15,6901.476058,25701,0
24,3,2023,0,5267238265,9.67999E+15,9411.632265,79717,1
29,9,2022,7,3736207720,7.57267E+15,3030.612998,56496,0
5,4,2023,5,7418104718,8.55605E+15,12167.87771,18008,0
13,1,2023,9,7804535923,7.49332E+15,5580.175564,59623,0
23,1,2021,22,2076105897,8.78532E+15,1212.965506,19509,0
15,11,2021,10,1307302713,3.14724E+15,8598.257958,80741,0
18,4,2021,12,7832085332,4.61728E+15,7585.435469,75190,1
1,5,2023,2,3771453158,3.6721E+15,4591.851357,79490,0
17,8,2020,12,6213069305,8.2223E+15,6471.300148,32624,0
23,11,2020,17,9505295663,8.31806E+15,3627.818891,30262,1
1,12,2022,1,1505849795,7.63541E+15,5153.084811,50418,0
15,1,2021,1,1105895382,1.94299E+15,3236.889918,96879,0
10,5,2021,21,1199472378,6.38641E+15,9694.893356,24666,0
11,8,2022,4,1845207713,9.91906E+15,4200.217931,92659,0
1,4,2020,18,1008861662,5.11215E+15,3256.154744,80089,0
10,8,2021,6,7207938024,8.09588E+15,4505.727949,18666,0
3,2,2020,9,9668075699,5.38364E+15,5630.27232,40523,0
22,9,2021,2,5637280446,6.25803E+15,3621.886797,19104,0
28,4,2022,1,3683451637,2.26871E+15,1134.924312,92435,0
6,6,2020,14,2233392495,7.65892E+15,5510.070453,99851,0
6,9,2020,20,4730238482,9.30501E+15,4576.692309,45575,0
30,2,2021,0,1870706815,4.12404E+15,1605.120877,35351,0
25,10,2020,6,5451041853,8.88364E+15,7181.84623,49676,0
2,4,2023,21,1667963408,9.12763E+15,9785.899376,18606,0
25,2,2023,2,5140651627,8.17634E+15,3996.296559,27571,0
12,1,2021,18,5825302913,4.8984E+15,4080.877047,68434,0
2,2,2022,9,6769775194,9.5361E+15,13551.01162,67324,0
29,10,2021,16,3211291350,7.89988E+15,1,15436,0
4,6,2023,20,4161917427,1.62295E+15,2232.709654,91305,1
1,5,2022,0,4556691740,5.28931E+15,3487.642783,21318,0
28,6,2022,18,3004726780,2.84489E+15,3599.233138,21260,0
3,1,2021,19,4605863943,4.44377E+15,5075.794737,92813,0
3,2,2023,3,5490862601,3.59214E+15,1837.251957,55094,0
23,7,2023,10,9342427893,8.55298E+15,9053.41835,68650,0
25,4,2023,18,8209500363,9.80625E+15,2678.105331,64170,0
31,9,2020,12,7191656632,7.67743E+15,6262.53331,31893,0
31,2,2021,20,1408238151,3.00171E+15,3560.284546,71959,0
31,6,2023,22,2109539128,4.85331E+15,7650.950927,57714,0
8,11,2021,3,3745310317,3.20737E+15,5696.997618,34729,0
25,4,2023,9,4446806792,7.46786E+15,6101.570503,85439,0
19,7,2023,14,3681686911,8.84353E+15,12063.02144,90496,0
22,10,2020,4,4746079192,3.49682E+15,8058.15039,85708,0
10,10,2023,7,5256043836,2.72085E+15,7198.131714,66240,0
4,2,2021,3,8502945578,8.48018E+15,5944.214711,55261,0
11,8,2021,15,3120819659,3.49137E+15,5053.693137,31736,0
2,4,2022,19,7151210840,4.41521E+15,4159.233426,33037,0
4,11,2023,8,2915875986,2.35305E+15,1,80416,0
5,9,2023,15,2730003231,3.33369E+15,2069.251449,58739,0
20,11,2020,15,5474887814,5.73392E+15,2312.250027,56924,0
16,12,2023,0,6997011933,8.56707E+15,5381.287373,73430,0
28,4,2020,2,5011590322,1.47355E+15,2199.408348,63570,0
7,7,2023,20,5037900025,9.9233E+15,8590.336604,87259,0
18,8,2023,21,9751392998,1.60251E+15,2941.119518,75235,1
15,3,2021,12,7180971650,8.49058E+15,6897.312938,88334,0
23,7,2021,17,3370960916,1.28859E+15,1589.567672,77993,1
22,11,2023,14,2479927038,3.64008E+15,1439.93446,85019,0
22,4,2020,8,4845243552,7.89029E+15,10627.87564,60359,0
14,4,2021,11,9070519913,1.94669E+15,4270.276838,91550,0
20,6,2020,16,5798838314,5.80654E+15,5621.721183,75823,0
7,10,2021,23,3588935521,6.71705E+15,3419.793775,69527,0
29,5,2022,0,3251191326,4.59171E+15,10927.12779,73264,0
9,6,2020,0,3998744597,1.28366E+15,6700.379401,32061,0
12,8,2022,2,8292717494,5.93204E+15,5527.053773,42427,0
29,4,2022,5,7176507485,1.81403E+15,6994.899185,71998,0
6,3,2021,9,1188949003,9.12166E+15,6474.548766,49822,0
19,4,2022,15,3722236534,3.9637E+15,4791.046042,57811,0
25,11,2020,5,6394379353,5.68563E+15,8367.175656,93459,0
16,1,2020,16,6545982137,4.17112E+15,9318.858502,28970,0
31,1,2020,22,4089931064,6.56104E+15,5166.668987,79703,0
7,1,2021,10,9390221091,7.54041E+15,4820.911097,32415,1
11,11,2020,15,2498624821,1.39073E+15,7963.398444,43310,0
7,7,2020,5,8838094869,5.64824E+15,7084.291935,91367,0
15,2,2021,9,8086558330,3.22841E+15,10318.13112,36721,0
29,9,2020,14,9049540702,8.83037E+15,7984.762068,92944,0
6,2,2020,17,4921999945,2.73716E+15,6994.541054,20728,0
7,8,2021,6,8472411258,1.48062E+15,6408.428294,86602,0
25,9,2021,14,9944448840,8.7483E+15,1,64502,0
1,3,2022,18,7012220266,3.77682E+15,10734.00377,73076,0
7,2,2021,20,4524936508,1.52103E+15,7697.754307,62931,0
31,6,2021,12,9546062828,1.75458E+15,8199.561848,76328,0
8,2,2023,3,5527716657,6.89145E+15,7719.073136,23639,0
22,1,2023,5,5883262223,4.49593E+15,8788.293549,45687,0
27,5,2023,19,7112357243,4.22043E+15,4468.488153,54338,1
